,ID,Primary Type,Community Area,Year,Latitude,Longitude,FIPS,Tract,Block
38814,7442991,BATTERY,25.0,2010,41.91153129,-87.76799905,170312504002011,250400,2011
179524,7482236,INTERFERENCE WITH PUBLIC OFFICER,58.0,2010,41.82256223,-87.69464678,170315805014000,580501,4000
137959,7388213,CRIMINAL DAMAGE,58.0,2010,41.811321899999996,-87.70163626,170318428003002,842800,3002
63355,7466581,BATTERY,19.0,2010,41.92403337,-87.76177046,170311912002000,191200,2000
138521,7766829,CRIMINAL DAMAGE,3.0,2010,41.96621536,-87.66106933,170310317002001,031700,2001
278540,7632157,ROBBERY,59.0,2010,41.83042824,-87.67201738,170318404002034,840400,2034
241015,7423817,NARCOTICS,48.0,2010,41.73477289,-87.56233095,170314805003001,480500,3001
197766,7851483,MOTOR VEHICLE THEFT,43.0,2010,41.75469189,-87.57482821,170314312001012,431200,1012
4962,7698645,ASSAULT,39.0,2010,41.80966967,-87.59442767,170313901001017,390100,1017
222972,7650051,NARCOTICS,23.0,2010,41.90086002,-87.7247227,170312312005002,231200,5002
161246,7362061,CRIMINAL TRESPASS,14.0,2010,41.96102822,-87.72131202,170311406024005,140602,4005
218418,7407997,NARCOTICS,29.0,2010,41.86643892,-87.70234588,170318386001009,838600,1009
206758,7637057,NARCOTICS,38.0,2010,41.81679223,-87.60795947,170318360003000,836000,3000
334726,7623844,THEFT,6.0,2010,41.94776938,-87.65696596,170310611001011,061100,1011
291264,7529176,THEFT,32.0,2010,41.882457200000005,-87.62784778,170318391001075,839100,1075
181475,7790187,MOTOR VEHICLE THEFT,69.0,2010,41.76909161,-87.62876502,170316903001006,690300,1006
35713,7461048,BATTERY,8.0,2010,41.90659457,-87.64350350000001,170318422001041,842200,1041
356941,7724363,THEFT,43.0,2010,41.76302702,-87.58624307,170314304002007,430400,2007
211873,7579869,NARCOTICS,71.0,2010,41.75042181,-87.65889139,170317103001029,710300,1029
9596,7356361,ASSAULT,27.0,2010,41.87837031,-87.70724814,170312713001008,271300,1008
325987,7696588,THEFT,28.0,2010,41.88205968,-87.68957819,170318378001028,837800,1028
264691,7652933,OTHER OFFENSE,69.0,2010,41.75774722,-87.615112,170316913001025,691300,1025
113858,7746217,BURGLARY,55.0,2010,41.65272356,-87.53625823,170315501001071,550100,1071
195541,7458839,MOTOR VEHICLE THEFT,66.0,2010,41.78024184,-87.70195238,170316603011013,660301,1013
20550,7828409,ASSAULT,72.0,2010,41.72038451,-87.66391983,170317202001001,720200,1001
589,7324795,ASSAULT,32.0,2010,41.87822214,-87.62728848,170313204001036,320400,1036
319876,7834370,THEFT,29.0,2010,41.85461963,-87.71755572,170312922002017,292200,2017
66347,7718634,BATTERY,12.0,2010,41.987041600000005,-87.74193323,170311203003005,120300,3005
194464,7824962,MOTOR VEHICLE THEFT,4.0,2010,41.98204978,-87.69183062,170310402024005,040202,4005
53208,7590997,BATTERY,70.0,2010,41.75069008,-87.71895679,170317002003015,700200,3015
151904,7634052,CRIMINAL DAMAGE,46.0,2010,41.74246302,-87.54542749,170314602001006,460200,1006
200675,7417563,NARCOTICS,49.0,2010,41.69348457,-87.62410591,170314910002025,491000,2025
187570,7330232,MOTOR VEHICLE THEFT,30.0,2010,41.84556456,-87.70507241,170313008002015,300800,2015
193628,7606661,MOTOR VEHICLE THEFT,41.0,2010,41.80189552,-87.58769156,170314101001000,410100,1000
93389,7866623,BURGLARY,61.0,2010,41.8012729,-87.67008735,170316114002003,611400,2003
270790,7668733,PUBLIC PEACE VIOLATION,25.0,2010,41.87851302,-87.76642478,170312521011008,252101,1008
291846,7632329,THEFT,8.0,2010,41.89667145,-87.62859492,170310811002002,081100,2002
162646,7478485,CRIMINAL TRESPASS,56.0,2010,41.79005713,-87.7731893,170315611004013,561100,4013
209102,7612180,NARCOTICS,61.0,2010,41.80146265,-87.65418637,170316110001030,611000,1030
204094,7841504,NARCOTICS,27.0,2010,41.87588981,-87.71083772,170312713001020,271300,1020
121072,7866464,CRIMINAL DAMAGE,25.0,2010,41.90094046,-87.76560933,170312512001004,251200,1004
331481,7322670,THEFT,21.0,2010,41.94661175,-87.70937825,170318311001001,831100,1001
145112,7651205,CRIMINAL DAMAGE,67.0,2010,41.78052699,-87.65706180000001,170316709002021,670900,2021
173757,7898730,DECEPTIVE PRACTICE,10.0,2010,41.97100284,-87.79281386,170311007002013,100700,2013
265484,7419577,OTHER OFFENSE,44.0,2010,41.74897221,-87.60269154,170314401014010,440101,4010
276072,7671222,ROBBERY,53.0,2010,41.66511741,-87.63820394,170315305032038,530503,2038
211516,7845850,NARCOTICS,67.0,2010,41.77224146,-87.66071579,170316716001004,671600,1004
286961,7304484,ROBBERY,70.0,2010,41.74468399,-87.721755,170317004013004,700401,3004
37402,7756636,BATTERY,23.0,2010,41.9094823,-87.71189279,170312309003003,230900,3003
303342,7674051,THEFT,23.0,2010,41.89442091,-87.71628471,170312315004002,231500,4002
35951,7583699,BATTERY,29.0,2010,41.86178734,-87.72626443,170312909002002,290900,2002
187601,7398936,MOTOR VEHICLE THEFT,66.0,2010,41.77009057,-87.68761231,170316609001013,660900,1013
160957,7555584,CRIMINAL TRESPASS,6.0,2010,41.94202444,-87.64933356,170310620001002,062000,1002
245081,7516974,OFFENSE INVOLVING CHILDREN,37.0,2010,41.80171934,-87.63070362,170318356002001,835600,2001
308287,7826362,THEFT,39.0,2010,41.81325853,-87.59903411,170313902001005,390200,1005
45736,7471414,BATTERY,27.0,2010,41.87744668,-87.69500021,170318374001017,837400,1017
172100,7632992,DECEPTIVE PRACTICE,27.0,2010,41.88499458,-87.71733391,170318368001011,836800,1011
65986,7860619,BATTERY,68.0,2010,41.78788928,-87.63403746,170318346004023,834600,4023
208945,7665850,NARCOTICS,23.0,2010,41.90002498,-87.71890488,170312312001012,231200,1012
325430,7353918,THEFT,4.0,2010,41.9707777,-87.69251740000001,170310402014015,040201,4015
83921,7764299,BATTERY,51.0,2010,41.71469137,-87.56581245,170315103004014,510300,4014
323335,8035840,THEFT,19.0,2010,41.92112171,-87.76953483,170311913022014,191302,2014
343461,7741754,THEFT,11.0,2010,41.96903684,-87.76751661,170311104002021,110400,2021
160859,7498712,CRIMINAL TRESPASS,60.0,2010,41.83486565,-87.65228115,170318397003004,839700,3004
46186,7774087,BATTERY,21.0,2010,41.93271808,-87.69397164,170312109002005,210900,2005
289104,7429333,SEX OFFENSE,16.0,2010,41.95355235,-87.7357763,170311611001001,161100,1001
21495,7696851,ASSAULT,50.0,2010,41.68841181,-87.60590707,170315003001015,500300,1015
110580,7662660,BURGLARY,46.0,2010,41.74586667,-87.54914191,170314601004003,460100,4003
368037,7856989,WEAPONS VIOLATION,70.0,2010,41.73517247,-87.70301684,170318216004000,821600,4000
121949,7626449,CRIMINAL DAMAGE,,2010,41.86621677,-87.62162362,170313301003000,330100,3000
155970,7318169,CRIMINAL TRESPASS,49.0,2010,41.72169869,-87.62539649,170318340002035,834000,2035
103115,7779783,BURGLARY,41.0,2010,41.79906712,-87.58404223,170314109001002,410900,1002
327989,7705649,THEFT,46.0,2010,41.75183178,-87.55870396,170314603021005,460302,1005
303071,7572603,THEFT,42.0,2010,41.78584811,-87.60758238,170314003001030,400300,1030
254114,7426111,OTHER OFFENSE,19.0,2010,41.92981584,-87.75636077,170311907012005,190701,2005
146389,7602640,CRIMINAL DAMAGE,42.0,2010,41.77596714,-87.61432217,170314207005011,420700,5011
366176,7436628,THEFT,53.0,2010,41.67350179,-87.62612619,170315305014031,530501,4031
15273,7869191,ASSAULT,66.0,2010,41.78388916,-87.68376695,170318350001001,835000,1001
287080,7655237,ROBBERY,71.0,2010,41.74445574,-87.6584335,170317107004004,710700,4004
31026,7534569,BATTERY,6.0,2010,41.93991842,-87.65328888,170310630001002,063000,1002
45583,7341296,BATTERY,30.0,2010,41.85191255,-87.69471459,170318407003011,840700,3011
359345,7642768,THEFT,43.0,2010,41.75292355,-87.57967927,170318342001009,834200,1009
86061,7731143,BATTERY,75.0,2010,41.68625065,-87.64948682,170317506002000,750600,2000
108722,7319371,BURGLARY,69.0,2010,41.75704528,-87.63841497,170316912001007,691200,1007
309463,8769444,THEFT,7.0,2010,41.92894795,-87.65716115,170310704003008,070400,3008
66179,7518917,BATTERY,25.0,2010,41.89477779,-87.7708097,170312513003011,251300,3011
103845,7620451,BURGLARY,68.0,2010,41.79162417,-87.64630343,170318347001008,834700,1008
61872,7852683,BATTERY,57.0,2010,41.7976118,-87.73186545,170315705002006,570500,2006
84068,7398610,BATTERY,73.0,2010,41.70952232,-87.64898387,170317306002010,730600,2010
47,7297581,ARSON,25.0,2010,41.89901292,-87.77040521,170312513004009,251300,4009
128085,7320526,CRIMINAL DAMAGE,7.0,2010,41.92403324,-87.66327982,170318325002005,832500,2005
171318,7355919,DECEPTIVE PRACTICE,35.0,2010,41.83787159,-87.62343501,170318420002001,842000,2001
307153,7870018,THEFT,8.0,2010,41.90019227,-87.62724854,170310812011002,081201,1002
133794,7773741,CRIMINAL DAMAGE,15.0,2010,41.94248654,-87.76418233,170311511004016,151100,4016
713,7491343,ASSAULT,8.0,2010,41.89666404,-87.62917534,170310816002000,081600,2000
30488,7816420,BATTERY,8.0,2010,41.89851621,-87.63724693,170310818002004,081800,2004
291458,7562949,THEFT,32.0,2010,41.885729,-87.62572585,170313201002022,320100,2022
189568,7461341,MOTOR VEHICLE THEFT,17.0,2010,41.93870291,-87.81654718,170311708003018,170800,3018
111316,7510912,BURGLARY,46.0,2010,41.73655967,-87.56114079999999,170314606001008,460600,1008
86340,7379410,BATTERY,53.0,2010,41.68095524,-87.62520628,170315302001013,530200,1013
295858,7466858,THEFT,28.0,2010,41.87855649,-87.66434263,170318331003025,833100,3025
117612,7582336,CRIMINAL DAMAGE,25.0,2010,41.88816828,-87.75779705,170312515002020,251500,2020
173609,7689490,DECEPTIVE PRACTICE,25.0,2010,41.8866684,-87.74611368,170312518004000,251800,4000
310230,7578895,THEFT,24.0,2010,41.91076487,-87.65812092,170318423001021,842300,1021
148640,7478462,CRIMINAL DAMAGE,66.0,2010,41.76209809,-87.68062197,170316610002013,661000,2013
322241,7821864,THEFT,24.0,2010,41.89077135,-87.68011432,170312430002013,243000,2013
127373,7690122,CRIMINAL DAMAGE,43.0,2010,41.75164069,-87.57323699,170314605007001,460500,7001
341213,7825320,THEFT,14.0,2010,41.96595916,-87.72796437,170311405001000,140500,1000
293590,7389290,THEFT,8.0,2010,41.89320013,-87.63310293,170310817002014,081700,2014
125797,7678566,CRIMINAL DAMAGE,67.0,2010,41.77936273,-87.67060281,170316706002016,670600,2016
365068,7527451,THEFT,49.0,2010,41.69411091,-87.62554531,170314910002030,491000,2030
15339,7546310,ASSAULT,66.0,2010,41.78345163,-87.70326286,170316603022006,660302,2006
9733,7641962,ASSAULT,66.0,2010,41.77988489,-87.70391739,170316604002012,660400,2012
241311,7635920,NARCOTICS,46.0,2010,41.72947005,-87.55124271,170314610001018,461000,1018
93735,7387007,BURGLARY,2.0,2010,41.99312435,-87.67756792,170310209021019,020902,1019
7593,7522987,ASSAULT,31.0,2010,41.84905112,-87.68555258,170318413002031,841300,2031
237143,7623658,NARCOTICS,69.0,2010,41.7653161,-87.61162598,170316909004004,690900,4004
363823,7398081,THEFT,49.0,2010,41.71163381,-87.62962723,170314907003005,490700,3005
207243,7395376,NARCOTICS,25.0,2010,41.89509613,-87.76357485,170312512003010,251200,3010
166430,7605305,DECEPTIVE PRACTICE,32.0,2010,41.878639,-87.62769149,170318391001091,839100,1091
67101,7356611,BATTERY,64.0,2010,41.78253159,-87.768008,170316403004029,640300,4029
134820,7793692,CRIMINAL DAMAGE,35.0,2010,41.8268534,-87.62166719,170318396002007,839600,2007
340312,7660694,THEFT,57.0,2010,41.81261053,-87.72376507,170315702001028,570200,1028
132443,7723269,CRIMINAL DAMAGE,30.0,2010,41.84997548,-87.70323076,170313009002006,300900,2006
284240,7602842,ROBBERY,66.0,2010,41.78407149,-87.69475026,170316603021009,660302,1009
25411,7808972,BATTERY,8.0,2010,41.89075554,-87.63634691,170310818002056,081800,2056
169975,7336436,DECEPTIVE PRACTICE,46.0,2010,41.75161364,-87.57537386,170314312001026,431200,1026
176329,7628222,DECEPTIVE PRACTICE,43.0,2010,41.75570943,-87.55423370000001,170314314003006,431400,3006
337635,7521252,THEFT,15.0,2010,41.95395828,-87.76825292,170311504021013,150402,1013
281471,7308233,ROBBERY,29.0,2010,41.86618398,-87.72425502,170318387003002,838700,3002
299899,7340908,THEFT,26.0,2010,41.87390705,-87.72543009,170312607002020,260700,2020
369980,7408101,WEAPONS VIOLATION,51.0,2010,41.71749584,-87.56577908,170315103001014,510300,1014
35328,7805384,BATTERY,61.0,2010,41.80135863,-87.66169869,170316112002020,611200,2020
322537,7380955,THEFT,75.0,2010,41.68726757,-87.67752742,170317505001008,750500,1008
87777,7419008,BURGLARY,44.0,2010,41.73626462,-87.62792950000001,170318424002040,842400,2040
15746,7444458,ASSAULT,67.0,2010,41.78029458,-87.66423936,170316708002021,670800,2021
303902,7853546,THEFT,7.0,2010,41.91816619,-87.64933488,170318326003001,832600,3001
160146,7454738,CRIMINAL TRESPASS,24.0,2010,41.89936482,-87.6881041,170312425002001,242500,2001
264877,7809379,OTHER OFFENSE,1.0,2010,42.01988743,-87.6730903,170310101002011,010100,2011
327777,7588061,THEFT,30.0,2010,41.84177849,-87.72204237,170313017013009,301701,3009
279698,7335484,ROBBERY,30.0,2010,41.84349091,-87.71232259,170313016001003,301600,1003
286555,7484481,ROBBERY,43.0,2010,41.75277535,-87.57967734,170318342001009,834200,1009
263925,7315640,OTHER OFFENSE,10.0,2010,41.99951761,-87.8057396,170311002006017,100200,6017
188,7867542,ARSON,27.0,2010,41.87966378,-87.70490742,170312712001003,271200,1003
59158,7471206,BATTERY,19.0,2010,41.93789938,-87.74804028,170311902001008,190200,1008
296169,7581086,THEFT,28.0,2010,41.878931,-87.63958562,170312819001002,281900,1002
113376,7709053,BURGLARY,75.0,2010,41.68336197,-87.66980601,170317505004033,750500,4033
327191,7766262,THEFT,35.0,2010,41.84529875,-87.62362816,170318392002002,839200,2002
133576,7431873,CRIMINAL DAMAGE,17.0,2010,41.94165855,-87.83016358,170311706001012,170600,1012
207472,7574336,NARCOTICS,42.0,2010,41.78041538,-87.6055648,170314204001015,420400,1015
292061,7668393,THEFT,32.0,2010,41.88245819,-87.62622464,170313201001017,320100,1017
180832,7688974,LIQUOR LAW VIOLATION,22.0,2010,41.93203098,-87.70773061,170312106021011,210602,1011
129256,7496129,CRIMINAL DAMAGE,5.0,2010,41.95855615,-87.69272442,170310503003000,050300,3000
355057,7607775,THEFT,69.0,2010,41.77015216,-87.61698617,170316904001010,690400,1010
237200,7682138,NARCOTICS,66.0,2010,41.7638191,-87.70279519,170316611003018,661100,3018
160600,7559334,CRIMINAL TRESPASS,46.0,2010,41.74464734,-87.55223846,170314601004012,460100,4012
347384,7750069,THEFT,37.0,2010,41.79599104,-87.63054249,170318356002032,835600,2032
133137,7450767,CRIMINAL DAMAGE,16.0,2010,41.95482684,-87.71170615,170311605022018,160502,2018
226493,7864071,NARCOTICS,4.0,2010,41.9693414,-87.69626784,170310402013010,040201,3010
147265,7867505,CRIMINAL DAMAGE,56.0,2010,41.79214801,-87.79202352,170315609004021,560900,4021
276782,7776408,ROBBERY,6.0,2010,41.93265119,-87.65319703,170310630002014,063000,2014
220419,7421999,NARCOTICS,63.0,2010,41.79525741,-87.70926788,170316303002027,630300,2027
54352,7450507,BATTERY,5.0,2010,41.95453964,-87.6836252,170310502003013,050200,3013
125801,7682133,CRIMINAL DAMAGE,20.0,2010,41.914209,-87.72646966,170318312003017,831200,3017
284759,7733301,ROBBERY,68.0,2010,41.77910928,-87.64477252,170316810004000,681000,4000
100234,7390766,BURGLARY,26.0,2010,41.87968917,-87.73168024,170312606001003,260600,1003
194522,7429931,MOTOR VEHICLE THEFT,56.0,2010,41.79001227,-87.7707475,170315611004009,561100,4009
325169,7773302,THEFT,5.0,2010,41.96130113,-87.69040631,170310408001013,040800,1013
10309,7494966,ASSAULT,29.0,2010,41.8628717,-87.71348973,170312912002006,291200,2006
235935,7676620,NARCOTICS,67.0,2010,41.77144657,-87.67127451,170316713002007,671300,2007
256174,7704487,OTHER OFFENSE,35.0,2010,41.83069725,-87.61447689,170313511001003,351100,1003
255402,7641905,OTHER OFFENSE,30.0,2010,41.8347504,-87.70475252,170318305003000,830500,3000
133593,7452398,CRIMINAL DAMAGE,17.0,2010,41.94224894,-87.81300828,170311708002011,170800,2011
248630,7803411,OTHER OFFENSE,6.0,2010,41.94868824,-87.64671852,170310609001005,060900,1005
89355,7409956,BURGLARY,61.0,2010,41.80252068,-87.64383974,170318438001048,843800,1048
235270,7786935,NARCOTICS,42.0,2010,41.77569339,-87.61311541,170314207005013,420700,5013
209427,7452953,NARCOTICS,60.0,2010,41.8315609,-87.65448841,170318397001001,839700,1001
289374,7770311,SEX OFFENSE,1.0,2010,41.99912083,-87.66432476,170310105031012,010503,1012
73491,7587168,BATTERY,68.0,2010,41.76821922,-87.63601066,170316812003019,681200,3019
257178,7587572,OTHER OFFENSE,26.0,2010,41.87708052,-87.72616011,170312607002003,260700,2003
119927,7829275,CRIMINAL DAMAGE,32.0,2010,41.87148916,-87.62751679,170318390003008,839000,3008
270816,7399155,PUBLIC PEACE VIOLATION,32.0,2010,41.87912116,-87.62934594,170318391001092,839100,1092
18820,7379985,ASSAULT,43.0,2010,41.75252925,-87.5844298,170318342003018,834200,3018
344958,7860864,THEFT,14.0,2010,41.97294747,-87.72204374,170311403023016,140302,3016
225141,7649010,NARCOTICS,61.0,2010,41.81329957,-87.66509183,170316103002000,610300,2000
96632,7480232,BURGLARY,19.0,2010,41.93204151,-87.77356579,170311904022019,190402,2019
257539,7522088,OTHER OFFENSE,26.0,2010,41.88066079,-87.73118641,170312603001029,260300,1029
59624,7749542,BATTERY,25.0,2010,41.89499901,-87.74647078,170312510001034,251000,1034
48968,7394315,BATTERY,66.0,2010,41.77988489,-87.70391739,170316604002012,660400,2012
164808,7441148,CRIMINAL TRESPASS,49.0,2010,41.72307462,-87.62378426,170314903002026,490300,2026
75445,7741180,BATTERY,67.0,2010,41.76254875,-87.66497357,170316720001012,672000,1012
71153,7611218,BATTERY,42.0,2010,41.77622859,-87.60097079,170314208002000,420800,2000
128066,7297832,CRIMINAL DAMAGE,22.0,2010,41.93218701,-87.68636585,170318309001008,830900,1008
129867,7552987,CRIMINAL DAMAGE,30.0,2010,41.85286276,-87.69188617,170318407003021,840700,3021
142894,7853252,CRIMINAL DAMAGE,63.0,2010,41.78925627,-87.69489682,170316308003002,630800,3002
141645,7355518,CRIMINAL DAMAGE,61.0,2010,41.79594444,-87.64276971,170318438002023,843800,2023
350506,7638295,THEFT,77.0,2010,41.99126267,-87.66030556,170310302002012,030200,2012
325403,7332653,THEFT,22.0,2010,41.92722074,-87.71083137,170312206021004,220602,1004
81723,7714136,BATTERY,44.0,2010,41.73800878,-87.60486399,170314402022010,440202,2010
72032,7763022,BATTERY,67.0,2010,41.77164114,-87.6603628,170316716001013,671600,1013
242163,7521225,NARCOTICS,49.0,2010,41.7059347,-87.63066352,170314910003005,491000,3005
73930,7493038,BATTERY,69.0,2010,41.76693337,-87.61045685,170316905001024,690500,1024
198271,7503508,MOTOR VEHICLE THEFT,45.0,2010,41.745404799999996,-87.58819166,170318343006027,834300,6027
267887,7508856,OTHER OFFENSE,53.0,2010,41.68079227,-87.64444888,170315303001012,530300,1012
317251,7513143,THEFT,31.0,2010,41.85775341,-87.6687846,170313108002002,310800,2002
216190,7559361,NARCOTICS,66.0,2010,41.78288587,-87.68542335,170318350002002,835000,2002
331846,7583474,THEFT,23.0,2010,41.90012449,-87.70785481,170318366002015,836600,2015
89685,7569372,BURGLARY,36.0,2010,41.82167218,-87.60459152,170318364003002,836400,3002
25745,7494268,BATTERY,38.0,2010,41.8238354,-87.61692374,170318396001007,839600,1007
114155,7553211,CRIM SEXUAL ASSAULT,31.0,2010,41.85510522,-87.66453202,170313107001017,310700,1017
257071,7851272,OTHER OFFENSE,36.0,2010,41.82260962,-87.60096713,170318364001009,836400,1009
359746,7481420,THEFT,44.0,2010,41.75083246,-87.60522475,170314401014005,440101,4005
351663,7573620,THEFT,64.0,2010,41.77946322,-87.74233017,170319801001005,980100,1005
61197,7391396,BATTERY,61.0,2010,41.80045945,-87.67084025,170316117003006,611700,3006
109510,7497213,BURGLARY,69.0,2010,41.75235208,-87.60036272,170316915002024,691500,2024
280986,7335787,ROBBERY,35.0,2010,41.83065199,-87.62664099,170313515002000,351500,2000
313083,7577487,THEFT,23.0,2010,41.90724482,-87.72400815,170312307004015,230700,4015
366048,7800906,THEFT,53.0,2010,41.67852187,-87.62267785,170315302002000,530200,2000
16586,7669224,ASSAULT,67.0,2010,41.77514909,-87.66897812,170316712002010,671200,2010
