name,address,rating_y
"Town & Country Travel, Inc.",111 E Wacker ,5.0
CVS Pharmacy,225 North Columbus ,4.0
Potbelly Sandwich Works,155 N Wacker ,4.2
Old Chicago Smoke Shop,10 S La Salle ,3.0
Bowl Square,131 N Clinton ,4.2
Fresh Choice,233 N Michigan ,2.5
Dollar Daze Inc,23 W Jackson ,4.333333333333333
Fashion Nails and Spa,100 W Randolph ,2.0
Rainbow Shops,100 W Randolph ,3.5
Sky Grocer,1259 South Michigan ,4.0
Mercy Medical / Mercy Works at Dearborn Station,47 W Polk ,4.285714285714286
Old Republic Bldg,307 N Michigan ,5.0
Sam the Shoe Dr,115 S Franklin ,4.0
Chicago Sports Bar & Grill,223 W Jackson ,3.0
Capra's Coffee,46 S Clark ,5.0
CaffÃ¨ RÅM,400 E South Water ,2.555555555555556
"Roop Gupta, MD",111 N Wabash ,1.5
Wicked the Musical,Oriental Theater 24 W Randolph ,4.333333333333333
Cyrano's Cafe On The River,233 E Lower Wacker ,3.0
Christkindlmarket Chicago,50 W Washington ,4.242424242424242
Megabus,225 S Canal ,3.333333333333333
The Terrace Hairstyling & Barber Salon,10 S Riverside ,4.0
Monday's Restaurant,203 N La Salle ,3.333333333333333
Orange on Harrison,75 W Harrison ,3.4255319148936163
Smuve Skincare Studio,111 N Wabash ,5.0
Petrosino's Parlor,303 E Wacker ,5.0
Diamond Beauty Clinic,333 N Michigan ,3.0
Chicago Tourism Center Gallery,72 E Randolph ,4.0
177 N Wells Currency Exchange,177 N Wells ,1.0
Panera Bread,501 S ,3.4545454545454546
Enterprise Rent-A-Car,303 W Lake ,1.0
The Silversmith Hotel & Suites,10 S Wabash ,4.285714285714286
A1 Limousine Service Chicago,122 W Washington ,1.0
Sox-Fest,151 E Wacker ,3.0
Block 37,108 N ,3.6666666666666665
"Michael G Luban, DC",25 E Washington ,4.5
Willis Tower Plaza Farmer's Market,233 S Wacker ,3.0
Ma & I,1234 S Michigan ,3.547169811320755
Utrecht,37 S Wabash ,3.5
Nick & Tony's Italian Chop House,1 W Wacker ,3.333333333333333
US Energy Savings Corporation,300 S Wacker ,1.0
Danielle M Blondin,17 N ,5.0
Regus,30 S Wacker ,1.0
Jimmy Johns,205 W Monroe ,2.4
Jaffe Cynthia,11 E Adams ,5.0
Jaffa Bakery,186 W Van Buren ,3.7142857142857135
Medium sized ugly-80's style building,200 W. Adams ,1.0
Halsted Street Deli,1 S Franklin ,3.5
Cosi,230 W Washington ,3.4705882352941178
La Strada Ristorante,155 N. Michigan ,3.5
Stephanie Serine,1111 S Wabash Unit 605 ,5.0
The Homework Crew,70 W Madison ,1.0
Chicago Cultural Center,78 E Washington ,4.8510638297872335
Laughing Iguana Inc,1247 S Wabash ,4.0
AmFix Jewelry & Watch Repair,203 N LaSalle ,5.0
Alonti Deli,300 S Riverside ,3.0
Yelp.Community: Causes For A Party @ Pazzo's,311 S Wacker ,4.9
"Melanie Griem, MD",111 N Wabash ,3.0
"Alan F Bain, DO",55 E Washington ,4.0
Pompei Bakery,181 W Madison ,3.0
Halsted Street Deli,233 N Michigan ,3.125
Threading Plus Beauty Salon,899 S ,4.636363636363637
Subway,122 S Michigan ,3.0
Jaffa Bakery,225 N Michigan ,3.7857142857142856
National Personal Training Institute,200 E Randolph Lower Level ,5.0
Chicago Athletic Association,12 S Michigan ,5.0
Elite Diamond Experts,5 S Wabash ,4.0
Spherion,230 W Monroe ,1.0
Cartridge World,40 W Lake ,5.0
Lake Michigan,,5.0
Lifesource,100 W Randolph ,3.0
Corner Bakery Cafe,200 N La Salle ,4.0
Cosi Sandwich Bar,28 E Jackson ,1.6666666666666667
Starbucks,55 E Jackson ,3.0
Physical Therapy Renaissance,25 E. Washington ,5.0
Urban Village Church,610 S Michigan ,5.0
Chiropractic Chicago Center,30 S Michigan ,5.0
Children's Place,39 S ,4.0
Washington & Wells Loop CTA,100 S. Wells ,1.0
DBB Salon,111 N Wabash ,5.0
Plaza Market Bistro,Chase Tower ,3.9090909090909087
Sbarro,195 N Dearborn ,3.0
Wok Out,823 S ,3.0
Pita Heaven,1250 S Michigan ,4.086956521739131
March of Dimes,111 W Jackson ,5.0
Old Navy,35 N ,3.5862068965517233
Sean's Hairstyling,131 N Wells Hotel Allegro ,3.0
Picture US Galleries,233 N Michigan ,4.333333333333333
Diamonds Chicago,5 S Wabash ,2.75
Salad Spinners,300 S Wacker ,3.0
Seabreeze Charter,400 E Monroe ,5.0
Michelle Lytle Photography,,5.0
Subway,604 S Wabash ,1.0
Pay Half Store,140 S Dearborn ,3.0
Perry's,180 N Franklin ,4.023809523809525
Tour Black Chicago,35 W Wacker ,5.0
Spa O,1212 S Michigan ,3.0
Chicago Diamond Center,31 N Wabash ,5.0
State & Lake Loop CTA,200 N. ,3.333333333333333
Lasalle Bank,120 N La Salle ,1.0
Utopia International Caribbean Cuisine,1315 S Wabash ,3.0
Oriental Express,233 E Wacker ,2.75
Equilibrium Energy & Education,47 W Polk ,4.5
National Education Servicing,200 W Monroe ,5.0
Frank J Rumoro Jazz Guitar Academy,410 S Michigan ,5.0
Merz Downtown,17 E Monroe ,4.363636363636363
Platinum Images/Jonathan Abernathy,200 N. Dearborn ,5.0
Mallers Deli,5 S Wabash ,3.0
Hot Tix,72 E Randolph ,5.0
Maison Brasserie,333 E Benton ,4.0
The Grill Room Chophouse & Winebar,33 W Monroe ,3.0
South Branch,100 S Wacker ,3.4
Emporium Luggage,128 N La Salle ,3.0
Washington Mutual,41 N Wabash ,1.0
Green Apple,201 N Clark ,4.111111111111111
Millennium Park Dermatology,30 N Michigan ,2.5
Ossama's Hair Design,343 S Dearborn ,2.4
Jimmy John's,725 S ,4.25
Franko's Jewelry & Watch Repair,29 E Madison ,4.0
Interviewing Consultants,20 N Clark ,3.0
Dunkin' Donuts,1575 S Michigan ,2.5
Daniela's Hair Studio & Spa,705 S Dearborn ,3.0
Haifa Cafe,318 W Adams ,3.0
Gold Coast Dogs,222 S Riverside ,3.333333333333333
Orchestra Hall At Symphony Center,67 E Adams ,5.0
Miller's Pub,134 S Wabash ,3.4857142857142858
Subway Sandwiches,120 S ,1.3333333333333333
Chicago's Downtown Farmstand,66 E Randolph ,4.5
Fashion Nails,210 N Michigan ,2.2
Forever 21,34 S ,3.333333333333333
Al's Beef,28 E Jackson ,3.272727272727273
Sears Dental,2 N ,2.0
Protein Bar,235 S Franklin ,4.135593220338983
Taste of Siam Inc,600 S Dearborn ,2.5
Chicago River Hotel,75 E Wacker ,3.888888888888889
Sweet Tooth Cafe,Metra Millennium ,3.0
National Car Rental,203 N La Salle ,1.0
JPMorgan Chase & Co. Corporate Challenge,Grant Park 337 E. Randolph ,3.6666666666666665
"Michael Y Matsumoto, DDS",30 N Michigan ,4.0
Blackhawks Store,333 N Michigan ,4.333333333333333
Law Offices of Azita M. Mojarad & Associates,70 W. Madison ,4.0
Filene's Basement,1 N ,3.5
Gordon's Ace Hardware,725 S ,4.333333333333333
Watson Dwyer Inc.,25 E Washington ,1.8333333333333333
Air-India,33 N Dearborn ,3.5
Starbucks,30 N LaSalle ,5.0
Inplex - The Copy Store,233 S Wacker ,2.0
June 1250 Cleaners,1240 S Michigan ,5.0
Yelp Office Hours @ Argo Tea,1 N Dearborn ,4.5
Columbus Plaza,233 E Wacker ,4.0
Gold Coast Dogs,225 S Canal ,3.333333333333333
Radioshack,310 N Michigan ,2.6666666666666665
Visionary Eye Care Professionals,181 W Madison ,4.0
Pierogi Heaven,169 N Wells ,4.290322580645161
Catch 35,35 W Wacker ,3.846938775510204
A'Gaci,17 E Monroe ,4.25
Corner Bakery Cafe,188 W Washington ,2.9
Starbucks,200 W Madison ,4.5
Absolute Detailing,5 S Columbus ,5.0
A Bronx Tale,24 W Randolph ,3.0
Starbucks,233 S Wacker ,5.0
Starbucks,171 W Randolph ,4.0
Bash on Wabash,1300 S. Wabash ,4.0
Evolve the Body,70 E Lake ,5.0
White Hen Pantry,200 N Dearborn ,1.0
Hashioka Stephen DDS,55 E Washington ,5.0
Works-North Loop the,201 N Clark ,3.8
VOA Associates,224 S Michigan ,5.0
Au Bon Pain,200 W Adams ,3.071428571428572
Corner Bakery Cafe,78 E Washington ,4.0
Prudential Plaza Farmer's Market,1 Prudential ,5.0
First Merit Bank,20 N Clark ,3.0
Rosie's Cafe & Catering,111 N Canal ,3.6666666666666665
Spertus College,610 S Michigan ,5.0
Freshii,161 N Clark ,3.8571428571428568
Whiskey Blue,172 W Adams ,3.5
Ceres Cafe,141 W Jackson ,3.8846153846153846
Yelp Book Club,Various Locations ,5.0
Taste of Chicago 2009,500 S. Columbus ,3.5
Wls Talkradio Am-890,190 N ,5.0
Bank of America Theatre,18 W Monroe ,3.736842105263158
Einstein Bros. Bagels,75 E. Lake ,5.0
Literacy Chicago,70 E Lake ,5.0
Mayor Daley,121 N LaSalle ,2.0
Starbucks,111 W Washington ,2.0
Reddinger Allison M MD,200 S Michigan ,4.0
Chicago River Cafe,117 W Lower Wacker ,4.5
Sky 55,1255 S Michigan ,3.5
World's Money Exchange,203 N La Salle ,4.0
Atlas Stationers Inc,227 W Lake ,3.25
"Dr. Rachel Oosterbaan, M.D. - NMPG",20 S. Clark ,3.4
Marshall Field's,111 N ,4.130434782608695
Century Pens,231 S LaSalle ,4.2
Dunkin' Donuts,626 S Clark ,2.5
Gallery 37,66 E Randolph ,4.0
Halo Asian Mix,29 E Adams ,3.888888888888889
Ufood Grill,200 W Jackson ,2.3888888888888893
Chicagoland Comprehensive Care,25 E Washington ,3.333333333333333
McDonald's,36 W Randolph ,2.25
Brooks Shoe Service,29 E Madison ,3.9230769230769234
Corner Bakery Cafe,200 N LaSalle ,3.0
Temptation II,316 N Michigan ,4.0
To Pho Cafe,19 N Wabash ,4.0
Chicago Chiropractic & Sports Injury Centers,39 S Lasalle ,4.0
U S Photo,140 S Dearborn ,4.0
Subway,177 N Wells ,3.333333333333333
Chicago Family Dental Center,55 E Washington ,2.0
Smiles by Design,180 N La Salle ,4.5
Papyrus,10 S LaSalle ,4.25
"Harvey Jay Mahler, DDS",30 N Michigan ,1.0
Fisher Building City Apartments,343 S Dearborn ,2.0
Taco Bell,41 W Congress Pkwy ,1.5
University Club of Chicago,76 E Monroe ,4.333333333333333
Tapas Valencia,1530 S ,3.6617647058823533
Specialty's Cafe & Bakery,191 N Wacker ,3.96
Rivers To Go,30 S Wacker ,3.0
Ann Taylor Loft,51 E Randolph ,4.0
Renaissance Hotels and Resorts,1 E Wacker ,4.0
Board of Election Commissioners,69 W. Washington ,5.0
Fast Foo's,28 E Jackson ,2.4
Wedding Bands & Co,2 N Wabash ,3.75
Hotel Allegro,171 W Randolph ,4.0
Pawinski Photography,,5.0
Clear Internet Store,180 N Michigan ,1.5
Wendy's,6 S Clark ,2.6153846153846154
Diosa on the River,11 W Riverwalk S Between ,3.0
Chutney Joe's,511 S ,3.2238805970149254
Unisource Realty,120 S ,1.0
Chipotle Mexican Grill,230 W Monroe ,3.4166666666666665
Lavazza Espression,27 W Washington ,3.8333333333333335
Sweetwater Tavern & Grille,225 N Michigan ,3.3052631578947365
Market Creations,130 E Randolph ,3.75
Spa Di La Fronza Salon,233 E Wacker ,4.333333333333333
Barry L Gordon & Associates,205 W Randolph ,1.0
Yelp Gets Hot Elite Event @ LakeShore Athletic Club,211 N ,4.769230769230768
Tokyo Lunch Boxes & Catering,179 W Van Buren ,3.0
Iwan Ries & Co,19 S Wabash ,4.666666666666667
Dunkin' Donuts,211 W Adams ,4.0
Bradley R Sabin MD,200 South Michigan ,5.0
Leeds Paul L Atty,100 W Monroe ,5.0
Kaplan Test Prep,205 W Randolph ,2.5
KO Charters,111 N Lake Shore ,5.0
Anthropologie,108 N ,4.3
Barbri,1 N Dearborn ,2.0
Starbucks,131 S Dearborn ,2.2
OPS Accounting,10 S Riverside ,4.0
Elias John,8 S Michigan ,5.0
American Heart Association Heart Walk2011,Grant Park ,5.0
Jenny Craig Weight Loss Centres,180 N La Salle ,5.0
Studio 8 Hair Salon,17 N Wabash ,5.0
Carmie's Crown,200 E. Randolph Lower level ,4.5
Starbucks,180 N LaSalle ,5.0
Keys To Time,233 N Michigan ,4.75
Linkshare Corporation,309 W Washington ,2.0
Mac Kelly's Greens & Things,Illinois Center 111 E Wacker ,5.0
Arturo Express,122 S Canal ,3.9090909090909087
Govnor's Pub,207 N ,4.0
Soundings Restaurant,1200 S Lake Shore ,3.333333333333333
Marc Burger,111 N ,2.5
MicroTrain,200 W Adams Suite 410 ,4.0
Shear Madness,The ,1.0
Red Bird Sign Studio,30 E Adams ,5.0
Robert Half Finance & Accounting,205 N. Michigan ,1.0
Ole Hardwood,1315 S Wabash ,3.0
Wckg Radio,180 N ,1.0
Amtrak - Hiawatha Service,Union ,4.6
Manhattan's Bar,415 S Dearborn ,1.75
Amtrak,225 S Canal ,3.294117647058824
Essex Inn,800 S Michigan ,3.3684210526315788
City Segway Tours,400 East Randolph ,4.888888888888889
Opera,1301 S Wabash ,3.435643564356436
Chase,141 W Jackson ,1.0
Flat Top Stir-Fry Grill,30 S Wabash ,3.260869565217391
City Staffing,211 W Wacker ,4.071428571428571
Kaiyo Sushi,60 E Lake ,2.25
Subway,Pedway Level 300 E Randolph ,1.0
Grace O'Malley's,1416 S Michigan ,3.0384615384615383
System Parking,835 S Wabash ,1.0
Stuart B Handelman,200 S Michigan ,5.0
BALANI Custom Clothiers,10 S La Salle ,5.0
"Joseph Toups, DDS",25 E Washington ,4.0
Chicago Summer Dance at Grant Park,601 S Michigan ,4.533333333333333
Comed,311 W Washington ,1.0
The BISTRO At 151,Hyatt Regency ,3.0
Puma,108 North ,4.0
"Petar Tofovic, DMD",25 E Washington ,3.5
Perspectives,20 N Clark ,4.0
A Better Resume Service,134 N LaSalle ,5.0
Argo Tea,Willis Atrium 233 S Wacker ,4.25
Global Rhythms,Harris Theatre 205 E Randolph ,5.0
The Lancaster,201 N Westshore ,4.0
Downtown Apartment Company,180 N Wacker ,5.0
Zizic Dental,25 E Washington ,5.0
La Cantina,71 W Monroe ,2.2
Kamerlink Stark McCormack & Powers,221 N La Salle ,5.0
Eyelines,50 S Clark ,4.5
Cars.com,175 West Jackson ,5.0
City Center Chiropractic & Rehabilitation,300 W Adams ,5.0
European Touch Salon and Day Spa,47 W Polk ,2.0
Nails Naturally Hand & Foot Spa,55 E Washington ,4.0
Naturalizer Shoes,28 E Randolph ,2.0
SpotHero,200 S Wacker ,5.0
Frietkoten Belgian Fries & Beer,131 N Clinton ,3.875
That's Our Bag,200 N Michigan ,3.5
Secretary of State,17 N ,4.0
State and Lake Chicago Tavern,The Wit Hotel 201 N ,2.9302325581395348
Fannie May Fine Chocolates,343 N Michigan ,3.4
Great Steak & Potato Co.,233 N Michigan ,2.6666666666666665
Chicagoland Endodontics Ltd,55 E Washington ,3.0
Central Loop Hotel,111 W Adams ,4.166666666666667
Roma Pizza,105 W Madison ,2.0
Pat's Pizzeria,628 S Clark ,3.8285714285714287
Gina's Cuisine,424 S Wabash ,4.0
Argosy University,225 North Michigan ,3.25
Gold Coast Dogs,159 N Wabash ,3.0526315789473686
Silk Road,19 S La Salle ,3.3846153846153846
Corner Bakery Cafe,Goodman Theatre 56 W Randolph ,3.333333333333333
Citibank F S B,233 N Michigan ,5.0
Luke's Italian Beef,215 W Jackson ,3.575757575757576
Marquette Inn Restaurant,300 W Adams ,3.375
Cirque Eloize,151 W Randolph ,5.0
Cortiva  Massage Therapy Centers,18 N Wabash ,4.333333333333333
US Post Office,200 E Randolph ,1.3333333333333333
Pure Rain Nail Spa,437 S Dearborn ,3.4285714285714284
Pret A Manger,100 N LaSalle ,3.6
Billy Goat Tavern & Grill,330 S Wells ,2.75
Oreste Jewelers,40 W Lake ,1.8
Caffe Baci,10 S Riverside ,3.2
Wellness Bound,111 N Wabash ,5.0
The Gage,24 S Michigan ,3.905775075987842
"Bradford Miller Law, PC",134 N LaSalle ,5.0
Planned Parenthood,Loop Health Center 18 S. Michigan ,3.5
65 Asian Kitchen,111 W Jackson ,3.0
Bar Novo,1 W Wacker ,3.875
Bonjour Cafe,100 W Randolph ,5.0
Le Sole Tanning,1130 S Wabash ,3.9
Cathedral Counseling Center,50 E Washington ,4.0
Lakefront Childrens Academy,400 E Randolph ,4.0
Toni Patisserie & Cafe,65 E Washington ,3.695652173913044
Standard Parking,200 W Randolph ,1.0
Adler School of Professional Psychology,17 N Dearborn ,4.0
Cvs Pharmacy,520 S ,4.25
Sixty Five Chinese Restaurant,336 N Michigan ,2.555555555555556
OfficeTeam,205 N. Michigan ,4.0
Chickadilly's Charhouse,176 N Franklin ,4.0
Currents on the River,200 S Wacker ,3.2857142857142856
Landmark Education,850 S Wabash ,3.6
Michigan Avenue Internists,200 S Michigan ,4.875
"Craig W Millard, DDS",30 N Michigan ,5.0
Rock Records,175 W Washington ,1.75
DSW Designer Shoe Warehouse,Sullivan Center 35 South ,4.0
Cafe 100,100 N. Riverside ,3.0
Ladies & Gentlemen Salon and Spa,108 N ,4.4444444444444455
International Academy of Design and Technology,1 N ,1.6666666666666667
Lake CTA Red Line,188 N ,4.0
Buddy Guy's Legends,700 S Wabash ,4.078947368421051
Kevin L Dixler,542 S Dearborn ,1.0
Kforce Professional Staffing,10 S Wacker ,3.0
Law Office of Gene Hook Jr.,33 N LaSalle ,5.0
Sbarro,233 N Michigan ,2.5
LaSalle Station,414 S LaSalle ,4.0
Chase,850 S Wabash ,5.0
Federal Reserve Bank of Chicago,230 S La Salle ,4.666666666666667
Celtic Fest Chicago,Grant Park 300 S Columbus ,3.0
Oasis Cafe,21 N Wabash ,4.052631578947368
Seven Bar & Restaurant,400 E Randolph ,4.0
Chase,200 W Jackson ,1.0
Buckingham Fountain,Grant Park S Columbus ,4.764705882352942
Pazzo's Cucina Italiana,23 E Jackson ,3.111111111111111
Rosebud Express,70 W Madsion ,4.333333333333333
Interchange Medical Wellness Center,1147 S Wabash ,4.166666666666667
KONE Elevator Chicago,311 S Wacker ,3.0
Urban Market,10 S Dearborn ,1.5
Soldier Field,1410 S Museum Campus ,3.3947368421052637
Stop Everday,66 E Jackson ,4.0
Directions Training Center,208 S La Salle ,2.0
Legal Helpers - Bankruptcy Chicago,233 S Wacker ,2.0
Pendleton Woolen Mills Products Store,120 S Wabash ,4.0
Pita Express,100 W Randolph ,3.0625
Mud Wars,1300 S Lynn White ,1.0
Subway,185 N Wabash ,3.0
Dunkin' Donuts,201 W Madison ,3.333333333333333
Solo 1530,1530 S. ,2.0
South Water Kitchen,225 N Wabash ,3.2291666666666665
Bob Barrett Massage,400 E Randolph ,5.0
FYE,26 E Randolph ,4.6
French Pastry School,226 W Jackson ,3.5
Cavanaugh's,53 W Jackson ,3.4
Rosexpressions,233 S Wacker ,4.0
The Leaping Wall,S. Wabash ,5.0
"Guy L Bibbs, DDS",30 N Michigan ,1.0
Galyinrose Hair Salon,25 E Washington ,3.5
The Iceman Cometh,170 N Dearborn ,4.0
Sue's Hallmark,125 S Clark ,2.0
Burrito Beach,233 N Michigan ,3.2222222222222223
Magellan Development Group,225 N Columbus ,1.0
Jersey Boys,Bank of America Theater 18 W Monroe ,4.631578947368421
Dairy Queen Grill & Chill Restraunt,436 S Wabash ,3.9230769230769234
Jaffa Bakery,201 N Clark ,3.0
Styling Studio,1518 S Wabash ,3.6666666666666665
Salad Spinners,Aon Center 200 E Randolph ,3.0
Addison Search,222 S Riverside ,1.0
Lieberman Management Services,230 W Monroe ,1.0
316 Club,175 W Jackson ,4.5
"Thomas Klarquist, MD",111 N Wabash ,5.0
Lasalle Bank,161 N Clark ,1.0
Burland Harold & Son,5 S Wabash ,5.0
Four Seasons Cleaners,175 W Jackson ,4.0
Blackie's,755 S Clark ,3.3666666666666667
Freshii,200 W Randolph ,3.0
Kim's Valet Service,200 E Randolph ,3.0
Eleventh St Diner,1100 S Wabash ,2.333333333333333
Starbucks,161 N Clark ,5.0
Ada's Famous Deli,14 S Wabash ,2.8285714285714287
Abou Andre,60 E Jackson ,4.0
Lurie Garden,201 E Monroe ,5.0
South Loop Immediate Care,1430 S Michigan ,5.0
Jamba Juice,209 W Jackson ,3.875
Art Kids,1234 No Future Lane ,1.0
Photography Kamila Gornia,,5.0
Fifth Third Bank,57 E Randolph ,4.5
North Harbor Tower,175 N Harbor ,3.4
Soka Gakkai International USA,1455 S Wabash ,5.0
Staples Office Superstore,111 N Wabash ,5.0
John G Shedd Aquarium,1200 S Lake Shore ,3.7785234899328866
Harry's Sandwich Shop,336 S Dearborn ,3.6666666666666665
Poag Mahone's,333 S Wells ,3.282608695652174
Eye Level,2 N La Salle ,5.0
"Alan Kushner, DDS",205 N Michigan ,4.166666666666667
Qdoba Mexican Grill,58 E Randolph ,3.3076923076923075
The Great Steak and Potato Company,77 W Jackson ,3.0
Ingrid Bonne Photography,,5.0
Marquette Inn No 4 Restaurant,135 W Madison ,3.5
Frontera Fresco,111 N ,3.882352941176471
Printer's Row Park Farmers Market,Dearborn & Polk ,4.5
Tower Media Advertising,233 N Michigan ,5.0
Elephant & Castle,111 West Adams ,3.056338028169014
Spertus Institute,610 S Michigan ,4.25
Starbucks,70 W Madison ,4.5
CMYE Yelp Official Office Hours @ The Skydeck,233 S Wacker ,5.0
Villains Bar and Grill,649 S Clark ,3.3255813953488373
New York Salon & Spa,54 W Maple ,2.75
Mista,132 N LaSalle ,3.4
SUPPOSIVELY,,1.0
LA Boxing,8 E 9th ,4.5
Marshall Fields,111 N. ,5.0
Nesh Mediterranean Grill,110 S Wells ,2.6666666666666665
Lakeshore,1 N Franklin ,1.0
Eve of the Eve for Highsights,Union ,3.5
New Esquire Barber Salon,11 S La Salle ,5.0
Fruit Factory,166 W Van Buren ,3.5
Chipotle Mexican Grill,14 E Jackson ,3.2352941176470584
Cliff Dwellers Club,200 S Michigan ,3.5
The Magic Yelp GOAT,0 N ,2.5
Hey Sushi,233 N Michigan ,2.75
200 Squared,210 N Wells ,5.0
"C. Wesley Barnett, DDS PC",29 S La Salle ,3.0
Gioia Candy & More,333 S ,3.0
Northwestern Memorial Physicians Group,20 S Clark ,3.8
Henri,18 S Michigan ,4.519230769230768
Everest,One Financial ,3.8
Great Hall of Historic Union Station,210 S Canal ,4.0
Secretary of State,100 W Randolph ,3.933333333333333
Cosi,203 N La Salle ,3.0
Verizon Wireless,1107 S ,4.0
The Southern Mac & Cheese Store,60 E Lake ,3.4736842105263164
"Maria Ashley, DDS",30 N Michigan ,4.0
Global Adrenaline,25 E Washington ,5.0
Espn Radio,190 N ,4.0
Roger's Michigan Boulevard Bldg Barber Shop,30 N Michigan ,3.0
Brudno Art Supply,29 E Balbo ,4.5
Petite Sophisticate,231 S La Salle ,3.5
Fall Into Yelp Elite Event at Potter's Lounge,17 E Monroe ,4.9230769230769225
"John M Domanico, DDS",30 N Michigan ,4.375
CaffÃ¨ RÅM,180 N ,3.6
"Arnold Goot, DDS",25 E Washington ,5.0
Starr & Rowells,35 E Wacker ,5.0
Randstad,200 W Madison ,3.5
Wine Bar at the Walnut Room,111 N ,3.333333333333333
Panda Express,Prudential ,2.333333333333333
AT&T Mobility Store,235 W. Monroe ,1.0
"McGee Dawn M, MD",30 N Michigan ,5.0
Levin Fred M MD Sc,111 N Wabash ,2.0
Lamiline,134 N La Salle ,1.0
Jimmy John's,6 E Madison ,4.375
"Sigman Reid, DDS",25 E Washington ,4.0
Bank of America,231 S La Salle ,5.0
"Laura Lee Anders, MD",25 E Washington ,5.0
Starbucks,40 W Lake ,4.5
Around the Clock Repair,69 W Washington ,5.0
Jimmy John's,180 N La Salle ,3.6666666666666665
Wolf Camera,333 W Washington ,1.0
Vetro,161 W Harrison ,2.333333333333333
ABC / WLS-TV,190 N ,3.5
The Plumbing Doctor,,4.380952380952381
Historic Chicago Bungalow Association,1 N LaSalle ,4.0
The Coach Store,200 S La Salle ,4.0
McDonald's,119 N Wabash ,1.0
Florian Opera Bistro,Civic Opera House 20 N. Wacker ,3.8333333333333335
Petro's Restaurant & Bakery,160 N La Salle ,1.8333333333333333
H2O Plus,231 N LaSalle ,5.0
Karamela Cafe,1250 S Michigan ,3.0
A & A Jewlery Mfg. & Casting,"5 S. Wabash, Suite 417 ",5.0
Networks,311 S Wacker ,3.0
Got Laundry Chicago?,155 N Michigan ,1.6666666666666667
Dunkin' Donuts,27 W Lake ,2.0
Graham Crackers Comics,77 E Madison ,4.142857142857143
RR Chocolats,1550 S Indiana ,4.5
Keller Graduate School of Management - Devry University,225 W Washington ,4.5
Which Wich,108 North ,4.0
"Richard Gershenzon, DDS",30 N Michigan ,5.0
Millennium Wellness Group,111 N Wabash ,5.0
Lockwood,Palmer House Hilton 17 E Monroe S ,5.0
"Shayna Rubin, MD",Women's Health Consulting 200 S Michigan ,3.8666666666666663
My Thai Restaurant,333 S ,3.083333333333333
Nordstrom Rack,24 N ,3.696428571428572
Potbelly Sandwich Works,55 E Jackson ,3.4
Duru's Custom Shirts & Suits,221 N La Salle ,5.0
Max's Take Out,20 E Adams ,4.6
School of the Art Institute of Chicago,37 S Wabash ,4.5
Pro City Dental,30 N Michigan ,1.8333333333333333
Jimmy John's,216 W Jackson ,3.0
Barnes & Noble,1 E. Jackson ,2.6923076923076925
Auditorium Theatre,50 E Congress Pkwy ,4.5
Gaines & Puljic,10 S La Salle ,5.0
O'Briens Riverwalk Cafe,45 E Riverwalk S ,2.466666666666667
Monadnock Tobacco Shop,332 S Dearborn ,1.0
Pioneer Court Florist,200 E Randolph ,4.0
American Dietetic Association,120 South Riverside ,5.0
Waves A Lakeshore Spa,211 N ,4.0
Intelligentsia Coffee & Tea,53 E Randolph ,4.188405797101448
Walgreens,200 W Adams ,3.0
Windy Waggin' Walkers,1401 S ,3.25
"Guenther Richard A, DMD",55 E Washington ,5.0
Potbelly's Sandwich Works,542 S Dearborn ,4.111111111111111
Sandmeyer's Bookstore,714 S Dearborn ,4.75
Garden Village Deli,100 N La Salle ,4.166666666666667
Lai Lai & Korean Express,15 W Jackson ,2.75
AMLI 900,900 S Clark ,5.0
Advanced Endodontics of Chicago,111 N. Wabash ,5.0
Haifa Cafe,24 E Adams ,2.5
Hampton Inn Majestic,22 W Monroe ,4.0
Frankel & Giles,1538 S ,1.0
Snuggery Union Train Station,222 S Riverside ,3.571428571428572
Die Frau Ohne Schatten -The Woman without a Shadow,Lyric Opera of chicago 20 N Wacker ,5.0
"Kevin Landers, DDS",30 S Michigan ,5.0
Urban Outfitters,20 ,2.6153846153846154
Potbelly,1 N LaSalle ,4.0
Children,7576 Loudandstinky ,1.0
Daley Plaza Farmers Market,50 W Washington ,4.1875
2009 Chicago Marathon,135 S. LaSalle ,5.0
Starbucks,Aon Center 200 E Randolph ,4.5
Carolina Caramel,1511 S ,2.0
Ulta,114 S ,3.6060606060606064
Blick Art Materials,42 S ,4.4375
Women's Workout World,230 W Monroe ,4.0
One North Fitness Center,1 N Wacker ,3.0
312 Chicago,171 W Randolph ,3.0882352941176467
Supercuts,324 S Michigan ,1.0
Lai Lai Oriental Express,330 S Wells ,3.0
Artist's Cafe,1150 S Wabash ,4.0
Skrine Chops,400 S Financial ,4.294117647058823
The Confection Connection Too,316 S Dearborn ,3.6666666666666665
Saxophone Guy,222 S Riverside ,1.0
Jimmy Green's,825 S ,3.75
Caribou Coffee,200 N La Salle ,3.6666666666666665
Yelp! Office Hours @ Lunch Rolls,112 W. Monroe ,4.25
Environment Illinois,407 S Dearborn ,3.0
RightFish,111 N Canal ,4.0
Krispy Kreme Doughnuts,225 S Canal ,4.5
dimend SCAASI,5 S Wabash ,4.793103448275862
Burnham Plaza Mart,828 S Wabash ,4.0
Phenomenal Fitness,1450 S Michigan ,4.833333333333333
Nail Pro,188 W Madison ,2.7222222222222223
